0.05706867028050151,0.02375208504990538,0.010666885630476955,0.018607054247472294,0.01609466242600826,0.020788402850540535,0.024831292771160755,0.02055012773192259,0.025800917269608644,0.020329954494318403,0.010807158828130103
0.02375208504990538,0.06664280920827162,0.01360474405112742,0.033604637587811216,0.02713961614719816,0.04883908225660152,0.027682140260398024,0.02801682497331401,0.029748311367332216,0.03186141664138339,0.01214541140945785
0.010666885630476955,0.01360474405112742,0.04094085972103317,0.014075924544507599,0.015146754391547373,0.013537346220136276,0.014446406302081076,0.012969652222787932,0.017508230055712504,0.005214649529846773,0.01053397411402277
0.018607054247472294,0.033604637587811216,0.014075924544507599,0.05281257561941054,0.021475510559735053,0.027686457690399898,0.02107774157647459,0.021204877098990292,0.029218962274069355,0.027719036145116758,0.011608385688671827
0.01609466242600826,0.02713961614719816,0.015146754391547373,0.021475510559735053,0.03356429282090661,0.023413684370228616,0.019552323643455292,0.017807033949334,0.022246897108081757,0.02084225517050767,0.010746828606274558
0.020788402850540535,0.04883908225660152,0.013537346220136276,0.027686457690399898,0.023413684370228616,0.04695344995311974,0.02449838512833714,0.02241337406877352,0.024271500949722868,0.023700917444926466,0.012122463974420074
0.024831292771160755,0.027682140260398024,0.014446406302081076,0.02107774157647459,0.019552323643455292,0.02449838512833714,0.055196143680452094,0.02222085662396002,0.029162202189663942,0.02415512871815789,0.012806990665263035
0.02055012773192259,0.02801682497331401,0.012969652222787932,0.021204877098990292,0.017807033949334,0.02241337406877352,0.02222085662396002,0.07148719102271278,0.020709261244793744,0.02627882765091953,0.009402467716276787
0.025800917269608644,0.029748311367332216,0.017508230055712504,0.029218962274069355,0.022246897108081757,0.024271500949722868,0.029162202189663942,0.020709261244793744,0.17676035715616942,0.0559917997523168,0.012628027065908166
0.020329954494318403,0.03186141664138339,0.005214649529846773,0.027719036145116758,0.02084225517050767,0.023700917444926466,0.02415512871815789,0.02627882765091953,0.0559917997523168,0.3169254406031192,0.008457808774729028
0.010807158828130103,0.01214541140945785,0.01053397411402277,0.011608385688671827,0.010746828606274558,0.012122463974420074,0.012806990665263035,0.009402467716276787,0.012628027065908166,0.008457808774729028,0.03235684583015416
